Time [s],Value,Parity Error,Framing Error
3.458426,0x5A,,
3.458521,0xFD,,
3.464738,0x04,,
3.464834,0xA2,,
3.46493,0x59,,
3.465025,0xFF,,
3.465749,0x06,,
3.465844,0xA2,,
3.465939,0x00,,
3.466033,0x00,,
3.466128,0x57,,
3.466223,0xFF,,
3.472439,0x04,,
3.472535,0xA1,,
3.47263,0x5A,,
3.472726,0xFF,,
3.473449,0x06,,
3.473544,0xA1,,
3.47364,0xFF,,
3.473735,0xFF,,
3.473831,0x5A,,
3.473927,0xFD,,
3.48014,0x04,,
3.480236,0xA2,,
3.480331,0x59,,
3.480427,0xFF,,
3.481139,0x06,,
3.481234,0xA2,,
3.481328,0x00,,
3.481423,0x00,,
3.481518,0x57,,
3.481613,0xFF,,
3.487841,0x04,,
3.487936,0xA1,,
3.488032,0x5A,,
3.488128,0xFF,,
3.488847,0x06,,
3.488942,0xA1,,
3.489038,0xFF,,
3.489133,0xFF,,
3.489229,0x5A,,
3.489324,0xFD,,
3.495542,0x04,,
3.495637,0xA2,,
3.495733,0x59,,
3.495828,0xFF,,
3.496541,0x06,,
3.496635,0xA2,,
3.49673,0x00,,
3.496825,0x00,,
3.49692,0x57,,
3.497015,0xFF,,
3.503243,0x04,,
3.503338,0xA1,,
3.503434,0x5A,,
3.503529,0xFF,,
3.504252,0x06,,
3.504347,0xA1,,
3.504443,0xFF,,
3.504538,0xFF,,
3.504634,0x5A,,
3.504729,0xFD,,
3.510943,0x04,,
3.511039,0xA2,,
3.511135,0x59,,
3.51123,0xFF,,
3.511944,0x06,,
3.512039,0xA2,,
3.512134,0x00,,
3.512228,0x00,,
3.512323,0x57,,
3.512418,0xFF,,
3.518644,0x04,,
3.51874,0xA1,,
3.518835,0x5A,,
3.518931,0xFF,,
3.519653,0x06,,
3.519749,0xA1,,
3.519844,0xFF,,
3.51994,0xFF,,
3.520035,0x5A,,
3.520131,0xFD,,
3.526344,0x04,,
3.52644,0xA2,,
3.526535,0x59,,
3.526631,0xFF,,
3.527348,0x06,,
3.527443,0xA2,,
3.527538,0x00,,
3.527633,0x00,,
3.527727,0x57,,
3.527822,0xFF,,
3.534045,0x04,,
3.534141,0xA1,,
3.534236,0x5A,,
3.534332,0xFF,,
3.535052,0x06,,
3.535148,0xA1,,
3.535243,0xFF,,
3.535339,0xFF,,
3.535434,0x5A,,
3.53553,0xFD,,
3.541746,0x04,,
3.541841,0xA2,,
3.541937,0x59,,
3.542033,0xFF,,
3.542753,0x06,,
3.542847,0xA2,,
3.542942,0x00,,
3.543037,0x00,,
3.543132,0x57,,
3.543227,0xFF,,
3.549447,0x04,,
3.549542,0xA1,,
3.549638,0x5A,,
3.549733,0xFF,,
3.550457,0x06,,
3.550553,0xA1,,
3.550648,0xFF,,
3.550744,0xFF,,
3.550839,0x5A,,
3.550935,0xFD,,
3.557148,0x04,,
3.557243,0xA2,,
3.557339,0x59,,
3.557434,0xFF,,
3.558151,0x06,,
3.558246,0xA2,,
3.558341,0x00,,
3.558436,0x00,,
3.558531,0x57,,
3.558626,0xFF,,
3.564848,0x04,,
3.564944,0xA1,,
3.56504,0x5A,,
3.565135,0xFF,,
3.565855,0x06,,
3.56595,0xA1,,
3.566046,0xFF,,
3.566141,0xFF,,
3.566237,0x5A,,
3.566332,0xFD,,
3.572549,0x04,,
3.572645,0xA2,,
3.57274,0x59,,
3.572836,0xFF,,
3.573556,0x06,,
3.573651,0xA2,,
3.573746,0x00,,
3.573841,0x00,,
3.573935,0x57,,
3.57403,0xFF,,
3.58025,0x04,,
3.580346,0xA1,,
3.580441,0x5A,,
3.580537,0xFF,,
3.581255,0x06,,
3.58135,0xA1,,
3.581446,0xFF,,
3.581541,0xFF,,
3.581637,0x5A,,
3.581732,0xFD,,
3.587951,0x04,,
3.588047,0xA2,,
3.588142,0x59,,
3.588238,0xFF,,
3.588959,0x06,,
3.589054,0xA2,,
3.589148,0x00,,
3.589243,0x00,,
3.589338,0x57,,
3.589433,0xFF,,
3.595652,0x04,,
3.595747,0xA1,,
3.595843,0x5A,,
3.595939,0xFF,,
3.59666,0x06,,
3.596755,0xA1,,
3.596851,0xFF,,
3.596946,0xFF,,
3.597042,0x5A,,
3.597137,0xFD,,
3.603353,0x04,,
3.603448,0xA2,,
3.603544,0x59,,
3.603639,0xFF,,
3.604355,0x06,,
3.60445,0xA2,,
3.604544,0x00,,
3.604639,0x00,,
3.604734,0x57,,
3.604829,0xFF,,
3.611054,0x04,,
3.611149,0xA1,,
3.611245,0x5A,,
3.61134,0xFF,,
3.612065,0x06,,
3.61216,0xA1,,
3.612256,0xFF,,
3.612352,0xFF,,
3.612447,0x5A,,
3.612543,0xFD,,
3.618754,0x04,,
3.61885,0xA2,,
3.618946,0x59,,
3.619041,0xFF,,
3.619757,0x06,,
3.619852,0xA2,,
3.619947,0x00,,
3.620041,0x00,,
3.620136,0x57,,
3.620231,0xFF,,
3.626455,0x04,,
3.626551,0xA1,,
3.626646,0x5A,,
3.626742,0xFF,,
3.627463,0x06,,
3.627558,0xA1,,
3.627654,0xFF,,
3.627749,0xFF,,
3.627845,0x5A,,
3.62794,0xFD,,
3.634156,0x04,,
3.634252,0xA2,,
3.634347,0x59,,
3.634443,0xFF,,
3.635159,0x06,,
3.635253,0xA2,,
3.635348,0x00,,
3.635443,0x00,,
3.635538,0x57,,
3.635633,0xFF,,
3.641857,0x04,,
3.641953,0xA1,,
3.642048,0x5A,,
3.642144,0xFF,,
3.642863,0x06,,
3.642958,0xA1,,
3.643054,0xFF,,
3.643149,0xFF,,
3.643245,0x5A,,
3.64334,0xFD,,
3.649558,0x04,,
3.649653,0xA2,,
3.649749,0x59,,
3.649845,0xFF,,
3.650564,0x06,,
3.650659,0xA2,,
3.650754,0x00,,
3.650849,0x00,,
3.650944,0x57,,
3.651039,0xFF,,
3.657259,0x04,,
3.657354,0xA1,,
3.65745,0x5A,,
3.657545,0xFF,,
3.658268,0x06,,
3.658363,0xA1,,
3.658459,0xFF,,
3.658554,0xFF,,
3.65865,0x5A,,
3.658745,0xFD,,
3.66496,0x04,,
3.665055,0xA2,,
3.665151,0x59,,
3.665246,0xFF,,
3.66596,0x06,,
3.666055,0xA2,,
3.66615,0x00,,
3.666245,0x00,,
3.66634,0x57,,
3.666435,0xFF,,
3.672659,0x04,,
3.672755,0x83,,
3.672851,0x78,,
3.672946,0xFF,,
3.68036,0x04,,
3.680456,0xA1,,
3.680551,0x5A,,
3.680647,0xFF,,
3.68137,0x06,,
3.681466,0xA1,,
3.681562,0xFF,,
3.681657,0xFF,,
3.681753,0x5A,,
3.681848,0xFD,,
3.688062,0x04,,
3.688158,0xA2,,
3.688253,0x59,,
3.688349,0xFF,,
3.689065,0x06,,
3.68916,0xA2,,
3.689255,0x00,,
3.68935,0x00,,
3.689444,0x57,,
3.689539,0xFF,,
3.695763,0x04,,
3.695859,0xA1,,
3.695954,0x5A,,
3.69605,0xFF,,
3.69677,0x06,,
3.696865,0xA1,,
3.696961,0xFF,,
3.697056,0xFF,,
3.697152,0x5A,,
3.697247,0xFD,,
3.703463,0x04,,
3.703558,0xA2,,
3.703654,0x59,,
3.70375,0xFF,,
3.704461,0x06,,
3.704556,0xA2,,
3.704651,0x00,,
3.704746,0x00,,
3.70484,0x57,,
3.704935,0xFF,,
3.711164,0x04,,
3.711259,0xA1,,
3.711355,0x5A,,
3.71145,0xFF,,
3.71217,0x06,,
3.712265,0xA1,,
3.712361,0xFF,,
3.712456,0xFF,,
3.712552,0x5A,,
3.712647,0xFD,,
3.718865,0x04,,
3.71896,0xA2,,
3.719056,0x59,,
3.719151,0xFF,,
3.719871,0x06,,
3.719966,0xA2,,
3.720061,0x00,,
3.720156,0x00,,
3.720251,0x57,,
3.720346,0xFF,,
3.726565,0x04,,
3.726661,0xA1,,
3.726757,0x5A,,
3.726852,0xFF,,
3.727575,0x06,,
3.72767,0xA1,,
3.727766,0xFF,,
3.727861,0xFF,,
3.727957,0x5A,,
3.728052,0xFD,,
3.734266,0x04,,
3.734362,0xA2,,
3.734457,0x59,,
3.734553,0xFF,,
3.735264,0x06,,
3.735359,0xA2,,
3.735454,0x00,,
3.735549,0x00,,
3.735644,0x57,,
3.735739,0xFF,,
3.741967,0x04,,
3.742063,0xA1,,
3.742158,0x5A,,
3.742254,0xFF,,
3.742974,0x06,,
3.743069,0xA1,,
3.743165,0xFF,,
3.74326,0xFF,,
3.743356,0x5A,,
3.743451,0xFD,,
3.749667,0x04,,
3.749763,0xA2,,
3.749858,0x59,,
3.749954,0xFF,,
3.750666,0x06,,
3.750761,0xA2,,
3.750856,0x00,,
3.750951,0x00,,
3.751046,0x57,,
3.751141,0xFF,,
3.757368,0x04,,
3.757463,0xA1,,
3.757559,0x5A,,
3.757655,0xFF,,
3.758379,0x06,,
3.758474,0xA1,,
3.75857,0xFF,,
3.758665,0xFF,,
3.758761,0x5A,,
3.758856,0xFD,,
3.765069,0x04,,
3.765164,0xA2,,
3.76526,0x59,,
3.765355,0xFF,,
3.766068,0x06,,
3.766163,0xA2,,
3.766258,0x00,,
3.766353,0x00,,
3.766448,0x57,,
3.766543,0xFF,,
3.772769,0x04,,
3.772865,0xA1,,
3.772961,0x5A,,
3.773056,0xFF,,
3.773779,0x06,,
3.773874,0xA1,,
3.77397,0xFF,,
3.774065,0xFF,,
3.774161,0x5A,,
3.774256,0xFD,,
3.78047,0x04,,
3.780566,0xA2,,
3.780661,0x59,,
3.780757,0xFF,,
3.788171,0x04,,
3.788267,0xA2,,
3.788362,0x59,,
3.788458,0xFF,,
3.78917,0x06,,
3.789265,0xA2,,
3.78936,0x00,,
3.789454,0x00,,
3.789549,0x57,,
3.789644,0xFF,,
3.795872,0x04,,
3.795968,0xA1,,
3.796063,0x5A,,
3.796159,0xFF,,
3.796877,0x06,,
3.796973,0xA1,,
3.797068,0xFF,,
3.797164,0xFF,,
3.797259,0x5A,,
3.797355,0xFD,,
3.803573,0x04,,
3.803668,0xA2,,
3.803764,0x59,,
3.80386,0xFF,,
3.804573,0x06,,
3.804668,0xA2,,
3.804763,0x00,,
3.804858,0x00,,
3.804952,0x57,,
3.805047,0xFF,,
3.811274,0x04,,
3.811369,0xA1,,
3.811465,0x5A,,
3.81156,0xFF,,
3.812282,0x06,,
3.812378,0xA1,,
3.812473,0xFF,,
3.812569,0xFF,,
3.812664,0x5A,,
3.81276,0xFD,,
3.818975,0x04,,
3.81907,0xA2,,
3.819166,0x59,,
3.819261,0xFF,,
3.819975,0x06,,
3.82007,0xA2,,
3.820165,0x00,,
3.82026,0x00,,
3.820354,0x57,,
3.820449,0xFF,,
3.826675,0x04,,
3.826771,0xA1,,
3.826867,0x5A,,
3.826962,0xFF,,
3.827688,0x06,,
3.827784,0xA1,,
3.827879,0xFF,,
3.827975,0xFF,,
3.82807,0x5A,,
3.828166,0xFD,,
3.834376,0x04,,
3.834472,0xA2,,
3.834567,0x59,,
3.834663,0xFF,,
3.835377,0x06,,
3.835472,0xA2,,
3.835566,0x00,,
3.835661,0x00,,
3.835756,0x57,,
3.835851,0xFF,,
3.842077,0x04,,
3.842173,0xA1,,
3.842268,0x5A,,
3.842364,0xFF,,
3.843087,0x06,,
3.843183,0xA1,,
3.843278,0xFF,,
3.843374,0xFF,,
3.843469,0x5A,,
3.843565,0xFD,,
3.849778,0x04,,
3.849874,0xA2,,
3.849969,0x59,,
3.850065,0xFF,,
3.850777,0x06,,
3.850871,0xA2,,
3.850966,0x00,,
3.851061,0x00,,
3.851156,0x57,,
3.851251,0xFF,,
3.857479,0x04,,
3.857574,0xA1,,
3.85767,0x5A,,
3.857766,0xFF,,
3.858485,0x06,,
3.85858,0xA1,,
3.858676,0xFF,,
3.858771,0xFF,,
3.858867,0x5A,,
3.858962,0xFD,,
3.86518,0x04,,
3.865275,0xA2,,
3.865371,0x59,,
3.865466,0xFF,,
3.866178,0x06,,
3.866273,0xA2,,
3.866368,0x00,,
3.866463,0x00,,
3.866558,0x57,,
3.866653,0xFF,,
3.872881,0x04,,
3.872976,0xA1,,
3.873072,0x5A,,
3.873167,0xFF,,
3.87389,0x06,,
3.873985,0xA1,,
3.874081,0xFF,,
3.874177,0xFF,,
3.874272,0x5A,,
3.874368,0xFD,,
3.880581,0x04,,
3.880677,0xA2,,
3.880773,0x59,,
3.880868,0xFF,,
3.88158,0x06,,
3.881675,0xA2,,
3.88177,0x00,,
3.881865,0x00,,
3.88196,0x57,,
3.882055,0xFF,,
3.888282,0x04,,
3.888378,0xA1,,
3.888473,0x5A,,
3.888569,0xFF,,
3.88929,0x06,,
3.889386,0xA1,,
3.889481,0xFF,,
3.889577,0xFF,,
3.889672,0x5A,,
3.889768,0xFD,,
3.895983,0x04,,
3.896079,0xA2,,
3.896174,0x59,,
3.89627,0xFF,,
3.896984,0x06,,
3.897079,0xA2,,
3.897173,0x00,,
3.897268,0x00,,
3.897363,0x57,,
3.897458,0xFF,,
3.903684,0x04,,
3.90378,0xA1,,
3.903875,0x5A,,
3.903971,0xFF,,
3.904689,0x06,,
3.904785,0xA1,,
3.90488,0xFF,,
3.904976,0xFF,,
3.905071,0x5A,,
3.905167,0xFD,,
3.911385,0x04,,
3.91148,0xA2,,
3.911576,0x59,,
3.911672,0xFF,,
3.912387,0x06,,
3.912482,0xA2,,
3.912576,0x00,,
3.912671,0x00,,
3.912766,0x57,,
3.912861,0xFF,,
3.919085,0x04,,
3.91918,0xA1,,
3.919276,0x5A,,
3.919371,0xFF,,
3.920094,0x06,,
3.92019,0xA1,,
3.920285,0xFF,,
3.920381,0xFF,,
3.920476,0x5A,,
3.920572,0xFD,,
3.926787,0x04,,
3.926882,0xA2,,
3.926978,0x59,,
3.927073,0xFF,,
3.927788,0x06,,
3.927883,0xA2,,
3.927978,0x00,,
3.928073,0x00,,
3.928168,0x57,,
3.928263,0xFF,,
3.934486,0x04,,
3.934582,0xA1,,
3.934678,0x5A,,
3.934773,0xFF,,
3.935492,0x06,,
3.935587,0xA1,,
3.935683,0xFF,,
3.935778,0xFF,,
3.935874,0x5A,,
3.935969,0xFD,,
3.942187,0x04,,
3.942283,0xA2,,
3.942378,0x59,,
3.942474,0xFF,,
3.943192,0x06,,
3.943287,0xA2,,
3.943381,0x00,,
3.943476,0x00,,
3.943571,0x57,,
3.943666,0xFF,,
3.949888,0x04,,
3.949984,0xA1,,
3.950079,0x5A,,
3.950175,0xFF,,
3.950897,0x06,,
3.950992,0xA1,,
3.951088,0xFF,,
3.951183,0xFF,,
3.951279,0x5A,,
3.951374,0xFD,,
3.957589,0x04,,
3.957685,0xA2,,
3.95778,0x59,,
3.957876,0xFF,,
3.958587,0x06,,
3.958682,0xA2,,
3.958777,0x00,,
3.958872,0x00,,
3.958967,0x57,,
3.959062,0xFF,,
3.96529,0x04,,
3.965385,0xA1,,
3.965481,0x5A,,
3.965577,0xFF,,
3.966297,0x06,,
3.966392,0xA1,,
3.966488,0xFF,,
3.966583,0xFF,,
3.966679,0x5A,,
3.966774,0xFD,,
3.972991,0x04,,
3.973086,0xA2,,
3.973182,0x59,,
3.973277,0xFF,,
3.973997,0x06,,
3.974092,0xA2,,
3.974187,0x00,,
3.974282,0x00,,
3.974377,0x57,,
3.974472,0xFF,,
3.980692,0x04,,
3.980787,0xA1,,
3.980883,0x5A,,
3.980978,0xFF,,
3.981696,0x06,,
3.981791,0xA1,,
3.981887,0xFF,,
3.981982,0xFF,,
3.982078,0x5A,,
3.982173,0xFD,,
3.988392,0x04,,
3.988488,0xA2,,
3.988584,0x59,,
3.988679,0xFF,,
3.989393,0x06,,
3.989488,0xA2,,
3.989583,0x00,,
3.989677,0x00,,
3.989772,0x57,,
3.989867,0xFF,,
3.996093,0x04,,
3.996189,0xA1,,
3.996284,0x5A,,
3.99638,0xFF,,
3.997101,0x06,,
3.997196,0xA1,,
3.997292,0xFF,,
3.997387,0xFF,,
3.997483,0x5A,,
3.997578,0xFD,,
4.003794,0x04,,
4.00389,0xA2,,
4.003985,0x59,,
4.004081,0xFF,,
4.004794,0x06,,
4.004889,0xA2,,
4.004984,0x00,,
4.005079,0x00,,
4.005174,0x57,,
4.005269,0xFF,,
4.011495,0x04,,
4.011591,0xA1,,
4.011686,0x5A,,
4.011782,0xFF,,
4.0125,0x06,,
4.012596,0xA1,,
4.012691,0xFF,,
4.012787,0xFF,,
4.012882,0x5A,,
4.012978,0xFD,,
4.019195,0x04,,
4.01929,0xA2,,
4.019386,0x59,,
4.019482,0xFF,,
4.020196,0x06,,
4.020291,0xA2,,
4.020386,0x00,,
4.020481,0x00,,
4.020576,0x57,,
4.02067,0xFF,,
4.026897,0x04,,
4.026992,0xA1,,
4.027088,0x5A,,
4.027183,0xFF,,
4.027908,0x06,,
4.028003,0xA1,,
4.028099,0xFF,,
4.028194,0xFF,,
4.02829,0x5A,,
4.028385,0xFD,,
4.034598,0x04,,
4.034693,0xA2,,
4.034789,0x59,,
4.034884,0xFF,,
4.035602,0x06,,
4.035697,0xA2,,
4.035792,0x00,,
4.035886,0x00,,
4.035981,0x57,,
4.036076,0xFF,,
4.042297,0x04,,
4.042393,0xA1,,
4.042489,0x5A,,
4.042584,0xFF,,
4.043305,0x06,,
4.043401,0xA1,,
4.043496,0xFF,,
4.043592,0xFF,,
4.043687,0x5A,,
4.043783,0xFD,,
4.049998,0x04,,
4.050094,0xA2,,
4.050189,0x59,,
4.050285,0xFF,,
4.050998,0x06,,
4.051093,0xA2,,
4.051187,0x00,,
4.051282,0x00,,
4.051377,0x57,,
4.051472,0xFF,,
4.057699,0x04,,
4.057795,0xA1,,
4.05789,0x5A,,
4.057986,0xFF,,
4.058704,0x06,,
4.0588,0xA1,,
4.058895,0xFF,,
4.058991,0xFF,,
4.059086,0x5A,,
4.059182,0xFD,,
4.0654,0x04,,
4.065496,0xA2,,
4.065591,0x59,,
4.065687,0xFF,,
4.0664,0x06,,
4.066494,0xA2,,
4.066589,0x00,,
4.066684,0x00,,
4.066779,0x57,,
4.066874,0xFF,,
4.073101,0x04,,
4.073196,0xA1,,
4.073292,0x5A,,
4.073388,0xFF,,
4.074109,0x06,,
4.074205,0xA1,,
4.0743,0xFF,,
4.074396,0xFF,,
4.074491,0x5A,,
4.074587,0xFD,,
4.080802,0x04,,
4.080897,0xA2,,
4.080993,0x59,,
4.081088,0xFF,,
4.081802,0x06,,
4.081897,0xA2,,
4.081991,0x00,,
4.082086,0x00,,
4.082181,0x57,,
4.082276,0xFF,,
4.088502,0x04,,
4.088598,0xA1,,
4.088694,0x5A,,
4.088789,0xFF,,
4.089508,0x06,,
4.089603,0xA1,,
4.089699,0xFF,,
4.089794,0xFF,,
4.08989,0x5A,,
4.089985,0xFD,,
4.096203,0x04,,
4.096299,0xA2,,
4.096394,0x59,,
4.09649,0xFF,,
4.097212,0x06,,
4.097307,0xA2,,
4.097402,0x00,,
4.097496,0x00,,
4.097591,0x57,,
4.097686,0xFF,,
4.103904,0x04,,
4.104,0xA1,,
4.104095,0x5A,,
4.104191,0xFF,,
4.104913,0x06,,
4.105008,0xA1,,
4.105104,0xFF,,
4.105199,0xFF,,
4.105295,0x5A,,
4.10539,0xFD,,
4.111605,0x04,,
4.111701,0xA2,,
4.111796,0x59,,
4.111892,0xFF,,
4.112603,0x06,,
4.112698,0xA2,,
4.112793,0x00,,
4.112888,0x00,,
4.112983,0x57,,
4.113078,0xFF,,
4.119306,0x04,,
4.119401,0xA1,,
4.119497,0x5A,,
4.119593,0xFF,,
4.120312,0x06,,
4.120407,0xA1,,
4.120503,0xFF,,
4.120598,0xFF,,
4.120694,0x5A,,
4.120789,0xFD,,
4.127007,0x04,,
4.127102,0xA2,,
4.127198,0x59,,
4.127293,0xFF,,
4.128005,0x06,,
4.1281,0xA2,,
4.128195,0x00,,
4.12829,0x00,,
4.128385,0x57,,
4.128479,0xFF,,
4.134708,0x04,,
4.134803,0xA1,,
4.134899,0x5A,,
4.134994,0xFF,,
4.135717,0x06,,
4.135812,0xA1,,
4.135908,0xFF,,
4.136003,0xFF,,
4.136099,0x5A,,
4.136195,0xFD,,
4.142407,0x04,,
4.142503,0xA2,,
4.142599,0x59,,
4.142694,0xFF,,
4.143409,0x06,,
4.143504,0xA2,,
4.143598,0x00,,
4.143693,0x00,,
4.143788,0x57,,
4.143883,0xFF,,
4.150108,0x04,,
4.150204,0xA1,,
4.150299,0x5A,,
4.150395,0xFF,,
4.151117,0x06,,
4.151213,0xA1,,
4.151308,0xFF,,
4.151404,0xFF,,
4.151499,0x5A,,
4.151595,0xFD,,
4.157809,0x04,,
4.157905,0xA2,,
4.158,0x59,,
4.158096,0xFF,,
4.158816,0x06,,
4.158911,0xA2,,
4.159006,0x00,,
4.159101,0x00,,
4.159195,0x57,,
4.15929,0xFF,,
4.16551,0x04,,
4.165606,0xA1,,
4.165701,0x5A,,
4.165797,0xFF,,
4.166515,0x06,,
4.16661,0xA1,,
4.166706,0xFF,,
4.166801,0xFF,,
4.166897,0x5A,,
4.166992,0xFD,,
4.173211,0x04,,
4.173306,0xA2,,
4.173402,0x59,,
4.173498,0xFF,,
4.174212,0x06,,
4.174307,0xA2,,
4.174402,0x00,,
4.174497,0x00,,
4.174591,0x57,,
4.174686,0xFF,,
4.180912,0x04,,
4.181007,0x83,,
4.181103,0x78,,
4.181198,0xFF,,
4.188613,0x04,,
4.188708,0xA1,,
4.188804,0x5A,,
4.188899,0xFF,,
4.189619,0x06,,
4.189714,0xA1,,
4.18981,0xFF,,
4.189905,0xFF,,
4.190001,0x5A,,
4.190096,0xFD,,
4.196313,0x04,,
4.196409,0xA2,,
4.196505,0x59,,
4.1966,0xFF,,
4.197314,0x06,,
4.197409,0xA2,,
4.197504,0x00,,
4.197599,0x00,,
4.197693,0x57,,
4.197788,0xFF,,
4.204014,0x04,,
4.20411,0xA1,,
4.204205,0x5A,,
4.204301,0xFF,,
4.205024,0x06,,
4.205119,0xA1,,
4.205215,0xFF,,
4.205311,0xFF,,
4.205406,0x5A,,
4.205502,0xFD,,
4.211715,0x04,,
4.211811,0xA2,,
4.211906,0x59,,
4.212002,0xFF,,
4.212716,0x06,,
4.212811,0xA2,,
4.212906,0x00,,
4.213,0x00,,
4.213095,0x57,,
4.21319,0xFF,,
4.219416,0x04,,
4.219512,0xA1,,
4.219607,0x5A,,
4.219703,0xFF,,
4.220424,0x06,,
4.22052,0xA1,,
4.220615,0xFF,,
4.220711,0xFF,,
4.220806,0x5A,,
4.220902,0xFD,,
4.227117,0x04,,
4.227212,0xA2,,
4.227308,0x59,,
4.227404,0xFF,,
4.228126,0x06,,
4.228221,0xA2,,
4.228316,0x00,,
4.228411,0x00,,
4.228506,0x57,,
4.2286,0xFF,,
4.234818,0x04,,
4.234913,0xA1,,
4.235009,0x5A,,
4.235104,0xFF,,
4.235829,0x06,,
4.235925,0xA1,,
4.23602,0xFF,,
4.236116,0xFF,,
4.236211,0x5A,,
4.236307,0xFD,,
4.242519,0x04,,
4.242614,0xA2,,
4.24271,0x59,,
4.242805,0xFF,,
4.243525,0x06,,
4.24362,0xA2,,
4.243715,0x00,,
4.24381,0x00,,
4.243904,0x57,,
4.243999,0xFF,,
4.250219,0x04,,
4.250315,0xA1,,
4.250411,0x5A,,
4.250506,0xFF,,
4.251227,0x06,,
4.251322,0xA1,,
4.251418,0xFF,,
4.251513,0xFF,,
4.251609,0x5A,,
4.251704,0xFD,,
4.25792,0x04,,
4.258016,0xA2,,
4.258111,0x59,,
4.258207,0xFF,,
4.258921,0x06,,
4.259016,0xA2,,
4.259111,0x00,,
4.259206,0x00,,
4.2593,0x57,,
4.259395,0xFF,,
4.265621,0x04,,
4.265717,0xA1,,
4.265812,0x5A,,
4.265908,0xFF,,
4.266626,0x06,,
4.266721,0xA1,,
4.266817,0xFF,,
4.266912,0xFF,,
4.267008,0x5A,,
4.267103,0xFD,,
4.273322,0x04,,
4.273418,0xA2,,
4.273513,0x59,,
4.273609,0xFF,,
4.274326,0x06,,
4.274421,0xA2,,
4.274516,0x00,,
4.274611,0x00,,
4.274705,0x57,,
4.2748,0xFF,,
4.281023,0x04,,
4.281118,0xA1,,
4.281214,0x5A,,
4.28131,0xFF,,
4.282027,0x06,,
4.282123,0xA1,,
4.282218,0xFF,,
4.282314,0xFF,,
4.282409,0x5A,,
4.282505,0xFD,,
4.288724,0x04,,
4.288819,0xA2,,
4.288915,0x59,,
4.28901,0xFF,,
4.289733,0x06,,
4.289828,0xA2,,
4.289923,0x00,,
4.290018,0x00,,
4.290113,0x57,,
4.290208,0xFF,,
4.296425,0x04,,
4.29652,0xA1,,
4.296616,0x5A,,
4.296711,0xFF,,
4.297432,0x06,,
4.297528,0xA1,,
4.297623,0xFF,,
4.297719,0xFF,,
4.297814,0x5A,,
4.29791,0xFD,,
4.304125,0x04,,
4.304221,0xA2,,
4.304317,0x59,,
4.304412,0xFF,,
4.305129,0x06,,
4.305224,0xA2,,
4.305319,0x00,,
4.305414,0x00,,
4.305508,0x57,,
4.305603,0xFF,,
4.311826,0x04,,
4.311922,0xA1,,
4.312017,0x5A,,
4.312113,0xFF,,
4.312837,0x06,,
4.312933,0xA1,,
4.313028,0xFF,,
4.313124,0xFF,,
4.313219,0x5A,,
4.313315,0xFD,,
4.319527,0x04,,
4.319623,0xA2,,
4.319718,0x59,,
4.319814,0xFF,,
4.320534,0x06,,
4.320629,0xA2,,
4.320723,0x00,,
4.320818,0x00,,
4.320913,0x57,,
4.321008,0xFF,,
4.327228,0x04,,
4.327324,0xA1,,
4.327419,0x5A,,
4.327515,0xFF,,
4.328235,0x06,,
4.32833,0xA1,,
4.328426,0xFF,,
4.328521,0xFF,,
4.328617,0x5A,,
4.328712,0xFD,,
4.334928,0x04,,
4.335023,0xA2,,
4.335119,0x59,,
4.335215,0xFF,,
4.335929,0x06,,
4.336024,0xA2,,
4.336119,0x00,,
4.336214,0x00,,
4.336309,0x57,,
4.336404,0xFF,,
4.34263,0x04,,
4.342725,0xA1,,
4.342821,0x5A,,
4.342916,0xFF,,
4.343635,0x06,,
4.343731,0xA1,,
4.343826,0xFF,,
4.343922,0xFF,,
4.344017,0x5A,,
4.344113,0xFD,,
4.35033,0x04,,
4.350425,0xA2,,
4.350521,0x59,,
4.350616,0xFF,,
4.351338,0x06,,
4.351433,0xA2,,
4.351528,0x00,,
4.351623,0x00,,
4.351718,0x57,,
4.351813,0xFF,,
4.35803,0x04,,
4.358126,0xA1,,
4.358222,0x5A,,
4.358317,0xFF,,
4.35904,0x06,,
4.359136,0xA1,,
4.359231,0xFF,,
4.359327,0xFF,,
4.359422,0x5A,,
4.359518,0xFD,,
4.365731,0x04,,
4.365827,0xA2,,
4.365922,0x59,,
4.366018,0xFF,,
4.366734,0x06,,
4.366829,0xA2,,
4.366924,0x00,,
4.367019,0x00,,
4.367114,0x57,,
4.367208,0xFF,,
4.373433,0x04,,
4.373529,0xA1,,
4.373624,0x5A,,
4.37372,0xFF,,
4.374438,0x06,,
4.374533,0xA1,,
4.374629,0xFF,,
4.374724,0xFF,,
4.37482,0x5A,,
4.374915,0xFD,,
4.381133,0x04,,
4.381229,0xA2,,
4.381324,0x59,,
4.38142,0xFF,,
4.382136,0x06,,
4.382231,0xA2,,
4.382326,0x00,,
4.382421,0x00,,
4.382515,0x57,,
4.38261,0xFF,,
4.388833,0x04,,
4.388928,0xA1,,
4.389024,0x5A,,
4.38912,0xFF,,
4.389843,0x06,,
4.389938,0xA1,,
4.390034,0xFF,,
4.390129,0xFF,,
4.390225,0x5A,,
4.39032,0xFD,,
4.396534,0x04,,
4.396629,0xA2,,
4.396725,0x59,,
4.39682,0xFF,,
4.397532,0x06,,
4.397627,0xA2,,
4.397722,0x00,,
4.397817,0x00,,
4.397911,0x57,,
4.398006,0xFF,,
4.404234,0x04,,
