Time [s],Value,Parity Error,Framing Error
8.932316,0xFF,,
8.932411,0x59,,
8.932507,0xFD,,
8.938721,0x04,,
8.938816,0xA1,,
8.938912,0x5A,,
8.939008,0xFF,,
8.946422,0x04,,
8.946517,0xA2,,
8.946613,0x59,,
8.946708,0xFF,,
8.947428,0x06,,
8.947524,0xA2,,
8.947619,0xFF,,
8.947715,0xFF,,
8.94781,0x59,,
8.947906,0xFD,,
8.954123,0x04,,
8.954218,0xA1,,
8.954314,0x5A,,
8.954409,0xFF,,
8.961823,0x04,,
8.961919,0xA2,,
8.962015,0x59,,
8.96211,0xFF,,
8.962833,0x06,,
8.962929,0xA2,,
8.963024,0xFF,,
8.96312,0xFF,,
8.963215,0x59,,
8.963311,0xFD,,
8.969524,0x04,,
8.96962,0xA1,,
8.969715,0x5A,,
8.969811,0xFF,,
8.977225,0x04,,
8.977321,0xA2,,
8.977416,0x59,,
8.977512,0xFF,,
8.978232,0x06,,
8.978327,0xA2,,
8.978423,0xFF,,
8.978518,0xFF,,
8.978614,0x59,,
8.978709,0xFD,,
8.984926,0x04,,
8.985022,0xA1,,
8.985117,0x5A,,
8.985213,0xFF,,
8.992627,0x04,,
8.992722,0xA2,,
8.992818,0x59,,
8.992914,0xFF,,
8.993637,0x06,,
8.993732,0xA2,,
8.993828,0xFF,,
8.993923,0xFF,,
8.994019,0x59,,
8.994114,0xFD,,
9.000328,0x04,,
9.000423,0x83,,
9.000519,0x78,,
9.000614,0xFF,,
9.008029,0x04,,
9.008124,0xA1,,
9.00822,0x5A,,
9.008315,0xFF,,
9.015729,0x04,,
9.015825,0xA2,,
9.015921,0x59,,
9.016016,0xFF,,
9.016741,0x06,,
9.016837,0xA2,,
9.016932,0xFF,,
9.017028,0xFF,,
9.017123,0x59,,
9.017219,0xFD,,
9.02343,0x04,,
9.023526,0xA1,,
9.023621,0x5A,,
9.023717,0xFF,,
9.031131,0x04,,
9.031227,0xA2,,
9.031322,0x59,,
9.031418,0xFF,,
9.032139,0x06,,
9.032234,0xA2,,
9.03233,0xFF,,
9.032425,0xFF,,
9.032521,0x59,,
9.032616,0xFD,,
9.038832,0x04,,
9.038928,0xA1,,
9.039023,0x5A,,
9.039119,0xFF,,
9.046533,0x04,,
9.046628,0xA2,,
9.046724,0x59,,
9.04682,0xFF,,
9.047546,0x06,,
9.047642,0xA2,,
9.047737,0xFF,,
9.047833,0xFF,,
9.047928,0x59,,
9.048024,0xFD,,
9.054234,0x04,,
9.054329,0xA1,,
9.054425,0x5A,,
9.05452,0xFF,,
9.061934,0x04,,
9.062029,0xA2,,
9.062125,0x59,,
9.06222,0xFF,,
9.062944,0x06,,
9.063039,0xA2,,
9.063135,0xFF,,
9.06323,0xFF,,
9.063326,0x59,,
9.063421,0xFD,,
9.069634,0x04,,
9.06973,0xA1,,
9.069826,0x5A,,
9.069921,0xFF,,
9.077336,0x04,,
9.077432,0xA2,,
9.077527,0x59,,
9.077623,0xFF,,
9.078343,0x06,,
9.078438,0xA2,,
9.078534,0xFF,,
9.078629,0xFF,,
9.078725,0x59,,
9.07882,0xFD,,
9.085036,0x04,,
9.085132,0xA1,,
9.085227,0x5A,,
9.085323,0xFF,,
9.092737,0x04,,
9.092833,0xA2,,
9.092928,0x59,,
9.093024,0xFF,,
9.093742,0x06,,
9.093837,0xA2,,
9.093933,0xFF,,
9.094028,0xFF,,
9.094124,0x59,,
9.094219,0xFD,,
9.100438,0x04,,
9.100533,0xA1,,
9.100629,0x5A,,
9.100725,0xFF,,
9.108139,0x04,,
9.108234,0xA2,,
9.10833,0x59,,
9.108425,0xFF,,
9.109149,0x06,,
9.109245,0xA2,,
9.10934,0xFF,,
9.109436,0xFF,,
9.109531,0x59,,
9.109627,0xFD,,
9.11584,0x04,,
9.115935,0xA1,,
9.116031,0x5A,,
9.116126,0xFF,,
9.12354,0x04,,
9.123636,0xA2,,
9.123732,0x59,,
9.123827,0xFF,,
9.124547,0x06,,
9.124643,0xA2,,
9.124738,0xFF,,
9.124834,0xFF,,
9.124929,0x59,,
9.125025,0xFD,,
9.131241,0x04,,
9.131337,0xA1,,
9.131432,0x5A,,
9.131528,0xFF,,
9.138942,0x04,,
9.139038,0xA2,,
9.139133,0x59,,
9.139229,0xFF,,
9.139952,0x06,,
9.140048,0xA2,,
9.140143,0xFF,,
9.140239,0xFF,,
9.140334,0x59,,
9.14043,0xFD,,
9.146643,0x04,,
9.146739,0xA1,,
9.146834,0x5A,,
9.14693,0xFF,,
9.154344,0x04,,
9.154439,0xA2,,
9.154535,0x59,,
9.154631,0xFF,,
9.155351,0x06,,
9.155447,0xA2,,
9.155542,0xFF,,
9.155638,0xFF,,
9.155733,0x59,,
9.155829,0xFD,,
9.162045,0x04,,
9.16214,0xA1,,
9.162236,0x5A,,
9.162331,0xFF,,
9.169746,0x04,,
9.169841,0xA2,,
9.169937,0x59,,
9.170032,0xFF,,
9.170757,0x06,,
9.170853,0xA2,,
9.170948,0xFF,,
9.171044,0xFF,,
9.171139,0x59,,
9.171235,0xFD,,
9.177446,0x04,,
9.177542,0xA1,,
9.177638,0x5A,,
9.177733,0xFF,,
9.185147,0x04,,
9.185243,0xA2,,
9.185338,0x59,,
9.185434,0xFF,,
9.186155,0x06,,
9.18625,0xA2,,
9.186346,0xFF,,
9.186441,0xFF,,
9.186537,0x59,,
9.186632,0xFD,,
9.192848,0x04,,
9.192944,0xA1,,
9.193039,0x5A,,
9.193135,0xFF,,
9.200549,0x04,,
9.200645,0xA2,,
9.20074,0x59,,
9.200836,0xFF,,
9.201554,0x06,,
9.201649,0xA2,,
9.201745,0xFF,,
9.20184,0xFF,,
9.201936,0x59,,
9.202031,0xFD,,
9.20825,0x04,,
9.208345,0xA1,,
9.208441,0x5A,,
9.208537,0xFF,,
9.215951,0x04,,
9.216046,0xA2,,
9.216142,0x59,,
9.216237,0xFF,,
9.216959,0x06,,
9.217054,0xA2,,
9.21715,0xFF,,
9.217245,0xFF,,
9.217341,0x59,,
9.217436,0xFD,,
9.223652,0x04,,
9.223747,0xA1,,
9.223843,0x5A,,
9.223938,0xFF,,
9.231352,0x04,,
9.231448,0xA2,,
9.231544,0x59,,
9.231639,0xFF,,
9.232359,0x06,,
9.232454,0xA2,,
9.23255,0xFF,,
9.232645,0xFF,,
9.232741,0x59,,
9.232836,0xFD,,
9.239052,0x04,,
9.239148,0xA1,,
9.239243,0x5A,,
9.239339,0xFF,,
9.246753,0x04,,
9.246849,0xA2,,
9.246944,0x59,,
9.24704,0xFF,,
9.247764,0x06,,
9.24786,0xA2,,
9.247955,0xFF,,
9.248051,0xFF,,
9.248146,0x59,,
9.248242,0xFD,,
9.254453,0x04,,
9.254549,0xA1,,
9.254644,0x5A,,
9.25474,0xFF,,
9.262155,0x04,,
9.26225,0xA2,,
9.262346,0x59,,
9.262442,0xFF,,
9.263162,0x06,,
9.263257,0xA2,,
9.263353,0xFF,,
9.263448,0xFF,,
9.263544,0x59,,
9.263639,0xFD,,
9.269856,0x04,,
9.269951,0xA1,,
9.270047,0x5A,,
9.270142,0xFF,,
9.277556,0x04,,
9.277651,0xA2,,
9.277747,0x59,,
9.277842,0xFF,,
9.278561,0x06,,
9.278656,0xA2,,
9.278752,0xFF,,
9.278847,0xFF,,
9.278943,0x59,,
9.279038,0xFD,,
9.285256,0x04,,
9.285352,0xA1,,
9.285448,0x5A,,
9.285543,0xFF,,
9.292957,0x04,,
9.293053,0xA2,,
9.293148,0x59,,
9.293244,0xFF,,
9.293966,0x06,,
9.294061,0xA2,,
9.294157,0xFF,,
9.294252,0xFF,,
9.294348,0x59,,
9.294443,0xFD,,
9.300658,0x04,,
9.300754,0xA1,,
9.300849,0x5A,,
9.300945,0xFF,,
9.308359,0x04,,
9.308455,0xA2,,
9.30855,0x59,,
9.308646,0xFF,,
9.309366,0x06,,
9.309461,0xA2,,
9.309557,0xFF,,
9.309652,0xFF,,
9.309748,0x59,,
9.309843,0xFD,,
9.31606,0x04,,
9.316155,0xA1,,
9.316251,0x5A,,
9.316347,0xFF,,
9.323761,0x04,,
9.323856,0xA2,,
9.323952,0x59,,
9.324047,0xFF,,
9.324771,0x06,,
9.324866,0xA2,,
9.324962,0xFF,,
9.325057,0xFF,,
9.325153,0x59,,
9.325248,0xFD,,
9.331462,0x04,,
9.331557,0xA1,,
9.331653,0x5A,,
9.331748,0xFF,,
9.339162,0x04,,
9.339258,0xA2,,
9.339354,0x59,,
9.339449,0xFF,,
9.34017,0x06,,
9.340265,0xA2,,
9.340361,0xFF,,
9.340456,0xFF,,
9.340552,0x59,,
9.340647,0xFD,,
9.346863,0x04,,
9.346959,0xA1,,
9.347054,0x5A,,
9.34715,0xFF,,
9.354564,0x04,,
9.35466,0xA2,,
9.354755,0x59,,
9.354851,0xFF,,
9.355575,0x06,,
9.35567,0xA2,,
9.355766,0xFF,,
9.355861,0xFF,,
9.355957,0x59,,
9.356052,0xFD,,
9.362265,0x04,,
9.362361,0xA1,,
9.362456,0x5A,,
9.362552,0xFF,,
9.369966,0x04,,
9.370061,0xA2,,
9.370157,0x59,,
9.370253,0xFF,,
9.370975,0x06,,
9.371071,0xA2,,
9.371166,0xFF,,
9.371262,0xFF,,
9.371357,0x59,,
9.371453,0xFD,,
9.377667,0x04,,
9.377762,0xA1,,
9.377858,0x5A,,
9.377953,0xFF,,
9.385368,0x04,,
9.385463,0xA2,,
9.385559,0x59,,
9.385654,0xFF,,
9.386374,0x06,,
9.38647,0xA2,,
9.386565,0xFF,,
9.386661,0xFF,,
9.386756,0x59,,
9.386852,0xFD,,
9.393068,0x04,,
9.393164,0xA1,,
9.39326,0x5A,,
9.393355,0xFF,,
9.400768,0x04,,
9.400864,0xA2,,
9.400959,0x59,,
9.401055,0xFF,,
9.401773,0x06,,
9.401869,0xA2,,
9.401964,0xFF,,
9.40206,0xFF,,
9.402155,0x59,,
9.402251,0xFD,,
9.40847,0x04,,
9.408566,0xA1,,
9.408661,0x5A,,
9.408757,0xFF,,
9.41617,0x04,,
9.416266,0xA2,,
9.416361,0x59,,
9.416457,0xFF,,
9.417178,0x06,,
9.417274,0xA2,,
9.417369,0xFF,,
9.417465,0xFF,,
9.41756,0x59,,
9.417656,0xFD,,
9.423872,0x04,,
9.423967,0xA1,,
9.424063,0x5A,,
9.424159,0xFF,,
9.431572,0x04,,
9.431667,0xA2,,
9.431763,0x59,,
9.431858,0xFF,,
9.432577,0x06,,
9.432672,0xA2,,
9.432768,0xFF,,
9.432863,0xFF,,
9.432959,0x59,,
9.433054,0xFD,,
9.439273,0x04,,
9.439368,0xA1,,
9.439464,0x5A,,
9.439559,0xFF,,
9.446973,0x04,,
9.447069,0xA2,,
9.447165,0x59,,
9.44726,0xFF,,
9.447982,0x06,,
9.448077,0xA2,,
9.448173,0xFF,,
9.448268,0xFF,,
9.448364,0x59,,
9.448459,0xFD,,
9.454674,0x04,,
9.45477,0xA1,,
9.454865,0x5A,,
9.454961,0xFF,,
9.462375,0x04,,
9.462471,0xA2,,
9.462566,0x59,,
9.462662,0xFF,,
9.463381,0x06,,
9.463476,0xA2,,
9.463572,0xFF,,
9.463667,0xFF,,
9.463763,0x59,,
9.463858,0xFD,,
9.470076,0x04,,
9.470172,0xA1,,
9.470267,0x5A,,
9.470363,0xFF,,
9.477777,0x04,,
9.477872,0xA2,,
9.477968,0x59,,
9.478064,0xFF,,
9.478786,0x06,,
9.478881,0xA2,,
9.478977,0xFF,,
9.479072,0xFF,,
9.479168,0x59,,
9.479263,0xFD,,
9.485478,0x04,,
9.485573,0xA1,,
9.485669,0x5A,,
9.485764,0xFF,,
9.493179,0x04,,
9.493274,0xA2,,
9.49337,0x59,,
9.493465,0xFF,,
9.494184,0x06,,
9.49428,0xA2,,
9.494376,0xFF,,
9.494471,0xFF,,
9.494567,0x59,,
9.494662,0xFD,,
9.500879,0x04,,
9.500975,0xA1,,
9.501071,0x5A,,
9.501166,0xFF,,
9.50858,0x04,,
9.508676,0x83,,
9.508771,0x78,,
9.508867,0xFF,,
9.516281,0x04,,
9.516377,0xA1,,
9.516472,0x5A,,
9.516568,0xFF,,
9.523982,0x04,,
9.524078,0xA2,,
9.524173,0x59,,
9.524269,0xFF,,
9.524988,0x06,,
9.525084,0xA2,,
9.525179,0xFF,,
9.525275,0xFF,,
9.52537,0x59,,
9.525466,0xFD,,
9.531683,0x04,,
9.531778,0xA1,,
9.531874,0x5A,,
9.53197,0xFF,,
9.539384,0x04,,
9.539479,0xA2,,
9.539575,0x59,,
9.53967,0xFF,,
9.540393,0x06,,
9.540489,0xA2,,
9.540584,0xFF,,
9.54068,0xFF,,
9.540775,0x59,,
9.540871,0xFD,,
9.547085,0x04,,
9.54718,0xA1,,
9.547276,0x5A,,
9.547371,0xFF,,
9.554784,0x04,,
9.55488,0xA2,,
9.554976,0x59,,
9.555071,0xFF,,
9.555799,0x06,,
9.555895,0xA2,,
9.55599,0xFF,,
9.556086,0xFF,,
9.556181,0x59,,
9.556277,0xFD,,
9.562485,0x04,,
9.562581,0xA1,,
9.562676,0x5A,,
9.562772,0xFF,,
9.570186,0x04,,
9.570282,0xA2,,
9.570377,0x59,,
9.570473,0xFF,,
9.571192,0x06,,
9.571288,0xA2,,
9.571383,0xFF,,
9.571479,0xFF,,
9.571574,0x59,,
9.57167,0xFD,,
9.577888,0x04,,
9.577984,0xA1,,
9.578079,0x5A,,
9.578175,0xFF,,
9.585588,0x04,,
9.585683,0xA2,,
9.585779,0x59,,
9.585875,0xFF,,
9.586597,0x06,,
9.586693,0xA2,,
9.586788,0xFF,,
9.586884,0xFF,,
9.586979,0x59,,
9.587075,0xFD,,
9.593289,0x04,,
9.593384,0xA1,,
9.59348,0x5A,,
9.593575,0xFF,,
9.60099,0x04,,
9.601085,0xA2,,
9.601181,0x59,,
9.601276,0xFF,,
9.60869,0x04,,
9.608786,0xA2,,
9.608882,0x59,,
9.608977,0xFF,,
9.609701,0x06,,
9.609796,0xA2,,
9.609892,0xFF,,
9.609987,0xFF,,
9.610083,0x59,,
9.610178,0xFD,,
9.616391,0x04,,
9.616487,0xA1,,
9.616582,0x5A,,
9.616678,0xFF,,
9.624092,0x04,,
9.624188,0xA2,,
9.624283,0x59,,
9.624379,0xFF,,
9.625102,0x06,,
9.625198,0xA2,,
9.625293,0xFF,,
9.625389,0xFF,,
9.625484,0x59,,
9.62558,0xFD,,
9.631793,0x04,,
9.631889,0xA1,,
9.631984,0x5A,,
9.63208,0xFF,,
9.639494,0x04,,
9.639589,0xA2,,
9.639685,0x59,,
9.639781,0xFF,,
9.6405,0x06,,
9.640595,0xA2,,
9.640691,0xFF,,
9.640786,0xFF,,
9.640882,0x59,,
9.640977,0xFD,,
9.647194,0x04,,
9.647289,0xA1,,
9.647385,0x5A,,
9.64748,0xFF,,
9.654896,0x04,,
9.654991,0xA2,,
9.655087,0x59,,
9.655182,0xFF,,
9.655905,0x06,,
9.656,0xA2,,
9.656096,0xFF,,
9.656191,0xFF,,
9.656287,0x59,,
9.656382,0xFD,,
9.662596,0x04,,
9.662692,0xA1,,
9.662788,0x5A,,
9.662883,0xFF,,
9.670297,0x04,,
9.670393,0xA2,,
9.670488,0x59,,
9.670584,0xFF,,
9.671304,0x06,,
9.671399,0xA2,,
9.671495,0xFF,,
9.67159,0xFF,,
9.671686,0x59,,
9.671781,0xFD,,
9.677997,0x04,,
9.678093,0xA1,,
9.678188,0x5A,,
9.678284,0xFF,,
9.685699,0x04,,
9.685795,0xA2,,
9.68589,0x59,,
9.685986,0xFF,,
9.68671,0x06,,
9.686806,0xA2,,
9.686901,0xFF,,
9.686997,0xFF,,
9.687092,0x59,,
9.687188,0xFD,,
9.693399,0x04,,
9.693494,0xA1,,
9.69359,0x5A,,
9.693686,0xFF,,
9.7011,0x04,,
9.701195,0xA2,,
9.701291,0x59,,
9.701386,0xFF,,
9.702108,0x06,,
9.702203,0xA2,,
9.702299,0xFF,,
9.702394,0xFF,,
9.70249,0x59,,
9.702585,0xFD,,
9.708801,0x04,,
9.708896,0xA1,,
9.708992,0x5A,,
9.709087,0xFF,,
9.716501,0x04,,
9.716597,0xA2,,
9.716693,0x59,,
9.716788,0xFF,,
9.717507,0x06,,
9.717602,0xA2,,
9.717698,0xFF,,
9.717793,0xFF,,
9.717889,0x59,,
9.717984,0xFD,,
9.724202,0x04,,
9.724298,0xA1,,
9.724393,0x5A,,
9.724489,0xFF,,
9.731903,0x04,,
9.731999,0xA2,,
9.732094,0x59,,
9.73219,0xFF,,
9.732912,0x06,,
9.733007,0xA2,,
9.733103,0xFF,,
9.733198,0xFF,,
9.733294,0x59,,
9.733389,0xFD,,
9.739603,0x04,,
9.739699,0xA1,,
9.739794,0x5A,,
9.73989,0xFF,,
9.747304,0x04,,
9.747399,0xA2,,
9.747495,0x59,,
9.747591,0xFF,,
9.748312,0x06,,
9.748407,0xA2,,
9.748503,0xFF,,
9.748598,0xFF,,
9.748694,0x59,,
9.748789,0xFD,,
9.755005,0x04,,
9.7551,0xA1,,
9.755196,0x5A,,
9.755291,0xFF,,
9.762707,0x04,,
9.762802,0xA2,,
9.762898,0x59,,
9.762993,0xFF,,
9.763717,0x06,,
9.763812,0xA2,,
9.763908,0xFF,,
9.764003,0xFF,,
9.764099,0x59,,
9.764194,0xFD,,
9.770406,0x04,,
9.770502,0xA1,,
9.770598,0x5A,,
9.770693,0xFF,,
9.778107,0x04,,
9.778203,0xA2,,
9.778298,0x59,,
9.778394,0xFF,,
9.779114,0x06,,
9.77921,0xA2,,
9.779305,0xFF,,
9.779401,0xFF,,
9.779496,0x59,,
9.779592,0xFD,,
9.785808,0x04,,
9.785904,0xA1,,
9.785999,0x5A,,
9.786095,0xFF,,
9.793509,0x04,,
9.793605,0xA2,,
9.7937,0x59,,
9.793796,0xFF,,
9.794513,0x06,,
9.794609,0xA2,,
9.794704,0xFF,,
9.7948,0xFF,,
9.794895,0x59,,
9.794991,0xFD,,
9.80121,0x04,,
9.801305,0xA1,,
9.801401,0x5A,,
9.801497,0xFF,,
9.808911,0x04,,
9.809006,0xA2,,
9.809102,0x59,,
9.809197,0xFF,,
9.809927,0x06,,
9.810023,0xA2,,
9.810118,0xFF,,
9.810214,0xFF,,
9.810309,0x59,,
9.810405,0xFD,,
9.816612,0x04,,
9.816707,0xA1,,
9.816803,0x5A,,
9.816898,0xFF,,
9.824312,0x04,,
9.824408,0xA2,,
9.824504,0x59,,
9.824599,0xFF,,
9.825319,0x06,,
9.825414,0xA2,,
9.82551,0xFF,,
9.825605,0xFF,,
9.825701,0x59,,
9.825796,0xFD,,
9.832013,0x04,,
9.832109,0xA1,,
9.832204,0x5A,,
9.8323,0xFF,,
9.839714,0x04,,
9.83981,0xA2,,
9.839905,0x59,,
9.840001,0xFF,,
9.840724,0x06,,
9.840819,0xA2,,
9.840915,0xFF,,
9.84101,0xFF,,
9.841106,0x59,,
9.841201,0xFD,,
9.847415,0x04,,
9.847511,0xA1,,
9.847606,0x5A,,
9.847702,0xFF,,
9.855116,0x04,,
9.855211,0xA2,,
9.855307,0x59,,
9.855403,0xFF,,
9.856123,0x06,,
9.856218,0xA2,,
9.856314,0xFF,,
9.856409,0xFF,,
9.856505,0x59,,
9.8566,0xFD,,
9.862817,0x04,,
9.862912,0xA1,,
9.863008,0x5A,,
9.863103,0xFF,,
9.870518,0x04,,
9.870613,0xA2,,
9.870709,0x59,,
9.870804,0xFF,,
9.87153,0x06,,
9.871626,0xA2,,
9.871721,0xFF,,
9.871817,0xFF,,
9.871912,0x59,,
9.872008,0xFD,,
9.878218,0x04,,
9.878314,0xA1,,
9.87841,0x5A,,
9.878505,0xFF,,
9.885919,0x04,,
9.886015,0xA2,,
9.88611,0x59,,
9.886206,0xFF,,
9.886928,0x06,,
9.887023,0xA2,,
9.887119,0xFF,,
9.887214,0xFF,,
9.88731,0x59,,
9.887405,0xFD,,
9.89362,0x04,,
9.893716,0xA1,,
9.893811,0x5A,,
9.893907,0xFF,,
9.901321,0x04,,
9.901417,0xA2,,
9.901512,0x59,,
9.901608,0xFF,,
9.902327,0x06,,
9.902422,0xA2,,
9.902518,0xFF,,
9.902613,0xFF,,
9.902709,0x59,,
9.902804,0xFD,,
9.909021,0x04,,
9.909116,0xA1,,
9.909212,0x5A,,
9.909308,0xFF,,
9.916722,0x04,,
9.916817,0xA2,,
9.916913,0x59,,
9.917008,0xFF,,
9.917732,0x06,,
9.917827,0xA2,,
9.917923,0xFF,,
9.918018,0xFF,,
9.918114,0x59,,
9.918209,0xFD,,
9.924423,0x04,,
9.924518,0xA1,,
9.924614,0x5A,,
9.924709,0xFF,,
9.932123,0x04,,
9.932219,0xA2,,
9.932315,0x59,,
9.93241,0xFF,,
9.933138,0x06,,
9.933233,0xA2,,
9.933329,0xFF,,
9.933425,0xFF,,
9.93352,0x59,,
9.933616,0xFD,,
9.939824,0x04,,
9.93992,0xA1,,
9.940015,0x5A,,
9.940111,0xFF,,
9.947525,0x04,,
9.947621,0xA2,,
9.947716,0x59,,
9.947812,0xFF,,
9.94853,0x06,,
9.948625,0xA2,,
9.948721,0xFF,,
9.948816,0xFF,,
9.948912,0x59,,
9.949007,0xFD,,
9.955226,0x04,,
9.955322,0xA1,,
9.955417,0x5A,,
9.955513,0xFF,,
9.962927,0x04,,
9.963022,0xA2,,
9.963118,0x59,,
9.963214,0xFF,,
9.963935,0x06,,
9.96403,0xA2,,
9.964126,0xFF,,
9.964221,0xFF,,
9.964317,0x59,,
9.964412,0xFD,,
9.970628,0x04,,
9.970723,0xA1,,
9.970819,0x5A,,
9.970914,0xFF,,
9.978329,0x04,,
9.978424,0xA2,,
9.97852,0x59,,
9.978615,0xFF,,
9.979334,0x06,,
9.979429,0xA2,,
9.979525,0xFF,,
9.97962,0xFF,,
9.979716,0x59,,
9.979811,0xFD,,
9.986029,0x04,,
9.986125,0xA1,,
9.986221,0x5A,,
9.986316,0xFF,,
9.99373,0x04,,
9.993826,0xA2,,
9.993921,0x59,,
9.994017,0xFF,,
9.99474,0x06,,
9.994835,0xA2,,
9.994931,0xFF,,
9.995026,0xFF,,
9.995122,0x59,,
9.995217,0xFD,,
10.001431,0x04,,
10.001527,0xA1,,
10.001622,0x5A,,
10.001718,0xFF,,
10.009132,0x04,,
10.009228,0xA2,,
10.009323,0x59,,
10.009419,0xFF,,
10.010137,0x06,,
10.010233,0xA2,,
10.010328,0xFF,,
10.010424,0xFF,,
10.010519,0x59,,
10.010615,0xFD,,
