Time [s],Value,Parity Error,Framing Error
1.882362,0xFF,,
1.888586,0x04,,
1.888681,0x83,,
1.888777,0x78,,
1.888872,0xFF,,
1.896287,0x04,,
1.896382,0xA1,,
1.896478,0x5A,,
1.896573,0xFF,,
1.897287,0x06,,
1.897382,0xA1,,
1.897477,0x00,,
1.897572,0x00,,
1.897666,0x58,,
1.897761,0xFF,,
1.903987,0x04,,
1.904083,0xA2,,
1.904179,0x59,,
1.904274,0xFF,,
1.904996,0x06,,
1.905092,0xA2,,
1.905187,0xFF,,
1.905283,0xFF,,
1.905378,0x59,,
1.905474,0xFD,,
1.911688,0x04,,
1.911784,0xA1,,
1.911879,0x5A,,
1.911975,0xFF,,
1.912693,0x06,,
1.912787,0xA1,,
1.912882,0x00,,
1.912977,0x00,,
1.913072,0x58,,
1.913167,0xFF,,
1.919389,0x04,,
1.919485,0xA2,,
1.91958,0x59,,
1.919676,0xFF,,
1.920396,0x06,,
1.920492,0xA2,,
1.920587,0xFF,,
1.920683,0xFF,,
1.920778,0x59,,
1.920874,0xFD,,
1.92709,0x04,,
1.927186,0xA1,,
1.927281,0x5A,,
1.927377,0xFF,,
1.928091,0x06,,
1.928186,0xA1,,
1.928281,0x00,,
1.928376,0x00,,
1.928471,0x58,,
1.928566,0xFF,,
1.934791,0x04,,
1.934886,0xA2,,
1.934982,0x59,,
1.935078,0xFF,,
1.935795,0x06,,
1.935891,0xA2,,
1.935986,0xFF,,
1.936082,0xFF,,
1.936177,0x59,,
1.936273,0xFD,,
1.942492,0x04,,
1.942587,0xA1,,
1.942683,0x5A,,
1.942778,0xFF,,
1.943491,0x06,,
1.943586,0xA1,,
1.943681,0x00,,
1.943775,0x00,,
1.94387,0x58,,
1.943965,0xFF,,
1.950193,0x04,,
1.950288,0xA2,,
1.950384,0x59,,
1.950479,0xFF,,
1.9512,0x06,,
1.951296,0xA2,,
1.951391,0xFF,,
1.951487,0xFF,,
1.951582,0x59,,
1.951678,0xFD,,
1.957893,0x04,,
1.957989,0xA1,,
1.958085,0x5A,,
1.95818,0xFF,,
1.958895,0x06,,
1.95899,0xA1,,
1.959085,0x00,,
1.959179,0x00,,
1.959274,0x58,,
1.959369,0xFF,,
1.965594,0x04,,
1.96569,0xA2,,
1.965785,0x59,,
1.965881,0xFF,,
1.966599,0x06,,
1.966695,0xA2,,
1.96679,0xFF,,
1.966886,0xFF,,
1.966981,0x59,,
1.967077,0xFD,,
1.973295,0x04,,
1.973391,0xA1,,
1.973486,0x5A,,
1.973582,0xFF,,
1.974295,0x06,,
1.974389,0xA1,,
1.974484,0x00,,
1.974579,0x00,,
1.974674,0x58,,
1.974769,0xFF,,
1.980996,0x04,,
1.981092,0xA2,,
1.981187,0x59,,
1.981283,0xFF,,
1.982007,0x06,,
1.982102,0xA2,,
1.982198,0xFF,,
1.982293,0xFF,,
1.982389,0x59,,
1.982484,0xFD,,
1.988697,0x04,,
1.988792,0xA1,,
1.988888,0x5A,,
1.988984,0xFF,,
1.989695,0x06,,
1.98979,0xA1,,
1.989885,0x00,,
1.98998,0x00,,
1.990074,0x58,,
1.990169,0xFF,,
1.996398,0x04,,
1.996493,0xA2,,
1.996589,0x59,,
1.996684,0xFF,,
1.997404,0x06,,
1.9975,0xA2,,
1.997595,0xFF,,
1.997691,0xFF,,
1.997786,0x59,,
1.997882,0xFD,,
2.004099,0x04,,
2.004194,0xA1,,
2.00429,0x5A,,
2.004385,0xFF,,
2.005101,0x06,,
2.005196,0xA1,,
2.00529,0x00,,
2.005385,0x00,,
2.00548,0x58,,
2.005575,0xFF,,
2.011799,0x04,,
2.011895,0xA2,,
2.011991,0x59,,
2.012086,0xFF,,
2.012809,0x06,,
2.012905,0xA2,,
2.013,0xFF,,
2.013096,0xFF,,
2.013191,0x59,,
2.013287,0xFD,,
2.0195,0x04,,
2.019596,0xA1,,
2.019691,0x5A,,
2.019787,0xFF,,
2.020499,0x06,,
2.020594,0xA1,,
2.020689,0x00,,
2.020783,0x00,,
2.020878,0x58,,
2.020973,0xFF,,
2.027201,0x04,,
2.027297,0xA2,,
2.027392,0x59,,
2.027488,0xFF,,
2.028208,0x06,,
2.028304,0xA2,,
2.028399,0xFF,,
2.028495,0xFF,,
2.02859,0x59,,
2.028686,0xFD,,
2.034902,0x04,,
2.034998,0xA1,,
2.035093,0x5A,,
2.035189,0xFF,,
2.035904,0x06,,
2.035999,0xA1,,
2.036094,0x00,,
2.036189,0x00,,
2.036284,0x58,,
2.036378,0xFF,,
2.042603,0x04,,
2.042698,0xA2,,
2.042794,0x59,,
2.04289,0xFF,,
2.050303,0x04,,
2.050398,0xA2,,
2.050494,0x59,,
2.050589,0xFF,,
2.051313,0x06,,
2.051408,0xA2,,
2.051504,0xFF,,
2.051599,0xFF,,
2.051695,0x59,,
2.05179,0xFD,,
2.058004,0x04,,
2.058099,0xA1,,
2.058195,0x5A,,
2.05829,0xFF,,
2.059001,0x06,,
2.059096,0xA1,,
2.059191,0x00,,
2.059286,0x00,,
2.059381,0x58,,
2.059476,0xFF,,
2.065704,0x04,,
2.0658,0xA2,,
2.065896,0x59,,
2.065991,0xFF,,
2.066712,0x06,,
2.066807,0xA2,,
2.066903,0xFF,,
2.066998,0xFF,,
2.067094,0x59,,
2.067189,0xFD,,
2.073405,0x04,,
2.073501,0xA1,,
2.073596,0x5A,,
2.073692,0xFF,,
2.074405,0x06,,
2.0745,0xA1,,
2.074595,0x00,,
2.07469,0x00,,
2.074785,0x58,,
2.07488,0xFF,,
2.081106,0x04,,
2.081202,0xA2,,
2.081297,0x59,,
2.081393,0xFF,,
2.082117,0x06,,
2.082212,0xA2,,
2.082308,0xFF,,
2.082403,0xFF,,
2.082499,0x59,,
2.082594,0xFD,,
2.088807,0x04,,
2.088902,0xA1,,
2.088998,0x5A,,
2.089094,0xFF,,
2.089805,0x06,,
2.0899,0xA1,,
2.089994,0x00,,
2.090089,0x00,,
2.090184,0x58,,
2.090279,0xFF,,
2.096508,0x04,,
2.096603,0xA2,,
2.096699,0x59,,
2.096794,0xFF,,
2.097515,0x06,,
2.097611,0xA2,,
2.097706,0xFF,,
2.097802,0xFF,,
2.097897,0x59,,
2.097993,0xFD,,
2.104209,0x04,,
2.104304,0xA1,,
2.1044,0x5A,,
2.104495,0xFF,,
2.10521,0x06,,
2.105304,0xA1,,
2.105399,0x00,,
2.105494,0x00,,
2.105589,0x58,,
2.105684,0xFF,,
2.111908,0x04,,
2.112004,0xA2,,
2.1121,0x59,,
2.112195,0xFF,,
2.112914,0x06,,
2.11301,0xA2,,
2.113105,0xFF,,
2.113201,0xFF,,
2.113296,0x59,,
2.113392,0xFD,,
2.11961,0x04,,
2.119706,0xA1,,
2.119801,0x5A,,
2.119897,0xFF,,
2.120609,0x06,,
2.120704,0xA1,,
2.120799,0x00,,
2.120894,0x00,,
2.120989,0x58,,
2.121083,0xFF,,
2.127311,0x04,,
2.127407,0xA2,,
2.127502,0x59,,
2.127598,0xFF,,
2.128319,0x06,,
2.128415,0xA2,,
2.12851,0xFF,,
2.128606,0xFF,,
2.128701,0x59,,
2.128797,0xFD,,
2.135012,0x04,,
2.135108,0xA1,,
2.135203,0x5A,,
2.135299,0xFF,,
2.136013,0x06,,
2.136108,0xA1,,
2.136203,0x00,,
2.136298,0x00,,
2.136392,0x58,,
2.136487,0xFF,,
2.142712,0x04,,
2.142807,0xA2,,
2.142903,0x59,,
2.142999,0xFF,,
2.143718,0x06,,
2.143814,0xA2,,
2.143909,0xFF,,
2.144005,0xFF,,
2.1441,0x59,,
2.144196,0xFD,,
2.150414,0x04,,
2.150509,0xA1,,
2.150605,0x5A,,
2.1507,0xFF,,
2.151413,0x06,,
2.151507,0xA1,,
2.151602,0x00,,
2.151697,0x00,,
2.151792,0x58,,
2.151887,0xFF,,
2.158114,0x04,,
2.158209,0xA2,,
2.158305,0x59,,
2.1584,0xFF,,
2.159123,0x06,,
2.159219,0xA2,,
2.159314,0xFF,,
2.15941,0xFF,,
2.159505,0x59,,
2.159601,0xFD,,
2.165814,0x04,,
2.16591,0xA1,,
2.166006,0x5A,,
2.166101,0xFF,,
2.166817,0x06,,
2.166911,0xA1,,
2.167006,0x00,,
2.167101,0x00,,
2.167196,0x58,,
2.167291,0xFF,,
2.173515,0x04,,
2.173611,0xA2,,
2.173706,0x59,,
2.173802,0xFF,,
2.174523,0x06,,
2.174619,0xA2,,
2.174714,0xFF,,
2.17481,0xFF,,
2.174905,0x59,,
2.175001,0xFD,,
2.181216,0x04,,
2.181312,0xA1,,
2.181407,0x5A,,
2.181503,0xFF,,
2.182217,0x06,,
2.182312,0xA1,,
2.182407,0x00,,
2.182501,0x00,,
2.182596,0x58,,
2.182691,0xFF,,
2.188917,0x04,,
2.189013,0xA2,,
2.189108,0x59,,
2.189204,0xFF,,
2.189928,0x06,,
2.190024,0xA2,,
2.190119,0xFF,,
2.190215,0xFF,,
2.19031,0x59,,
2.190406,0xFD,,
2.196618,0x04,,
2.196713,0xA1,,
2.196809,0x5A,,
2.196905,0xFF,,
2.197622,0x06,,
2.197717,0xA1,,
2.197812,0x00,,
2.197907,0x00,,
2.198002,0x58,,
2.198096,0xFF,,
2.204319,0x04,,
2.204414,0xA2,,
2.20451,0x59,,
2.204605,0xFF,,
2.205326,0x06,,
2.205421,0xA2,,
2.205517,0xFF,,
2.205612,0xFF,,
2.205708,0x59,,
2.205804,0xFD,,
2.21202,0x04,,
2.212115,0xA1,,
2.212211,0x5A,,
2.212306,0xFF,,
2.21302,0x06,,
2.213115,0xA1,,
2.21321,0x00,,
2.213305,0x00,,
2.2134,0x58,,
2.213494,0xFF,,
2.21972,0x04,,
2.219816,0xA2,,
2.219912,0x59,,
2.220007,0xFF,,
2.220725,0x06,,
2.22082,0xA2,,
2.220916,0xFF,,
2.221012,0xFF,,
2.221107,0x59,,
2.221203,0xFD,,
2.227421,0x04,,
2.227517,0xA1,,
2.227612,0x5A,,
2.227708,0xFF,,
2.228426,0x06,,
2.22852,0xA1,,
2.228615,0x00,,
2.22871,0x00,,
2.228805,0x58,,
2.2289,0xFF,,
2.235121,0x04,,
2.235217,0xA2,,
2.235312,0x59,,
2.235408,0xFF,,
2.242822,0x04,,
2.242918,0xA2,,
2.243013,0x59,,
2.243109,0xFF,,
2.243831,0x06,,
2.243926,0xA2,,
2.244022,0xFF,,
2.244117,0xFF,,
2.244213,0x59,,
2.244308,0xFD,,
2.250523,0x04,,
2.250618,0xA1,,
2.250714,0x5A,,
2.25081,0xFF,,
2.251521,0x06,,
2.251616,0xA1,,
2.25171,0x00,,
2.251805,0x00,,
2.2519,0x58,,
2.251995,0xFF,,
2.258224,0x04,,
2.258319,0xA2,,
2.258415,0x59,,
2.25851,0xFF,,
2.25923,0x06,,
2.259325,0xA2,,
2.259421,0xFF,,
2.259516,0xFF,,
2.259612,0x59,,
2.259707,0xFD,,
2.265925,0x04,,
2.26602,0xA1,,
2.266116,0x5A,,
2.266211,0xFF,,
2.266924,0x06,,
2.267019,0xA1,,
2.267114,0x00,,
2.267209,0x00,,
2.267304,0x58,,
2.267398,0xFF,,
2.273625,0x04,,
2.273721,0xA2,,
2.273817,0x59,,
2.273912,0xFF,,
2.274635,0x06,,
2.27473,0xA2,,
2.274826,0xFF,,
2.274921,0xFF,,
2.275017,0x59,,
2.275112,0xFD,,
2.281326,0x04,,
2.281422,0xA1,,
2.281517,0x5A,,
2.281613,0xFF,,
2.282332,0x06,,
2.282427,0xA1,,
2.282522,0x00,,
2.282617,0x00,,
2.282712,0x58,,
2.282807,0xFF,,
2.289027,0x04,,
2.289123,0xA2,,
2.289218,0x59,,
2.289314,0xFF,,
2.290041,0x06,,
2.290136,0xA2,,
2.290232,0xFF,,
2.290327,0xFF,,
2.290423,0x59,,
2.290518,0xFD,,
2.296728,0x04,,
2.296824,0xA1,,
2.296919,0x5A,,
2.297015,0xFF,,
2.297737,0x06,,
2.297832,0xA1,,
2.297927,0x00,,
2.298022,0x00,,
2.298116,0x58,,
2.298211,0xFF,,
2.304429,0x04,,
2.304524,0xA2,,
2.30462,0x59,,
2.304716,0xFF,,
2.305438,0x06,,
2.305534,0xA2,,
2.305629,0xFF,,
2.305725,0xFF,,
2.30582,0x59,,
2.305916,0xFD,,
2.31213,0x04,,
2.312225,0xA1,,
2.312321,0x5A,,
2.312416,0xFF,,
2.313132,0x06,,
2.313227,0xA1,,
2.313321,0x00,,
2.313416,0x00,,
2.313511,0x58,,
2.313606,0xFF,,
2.319831,0x04,,
2.319926,0xA2,,
2.320022,0x59,,
2.320117,0xFF,,
2.320837,0x06,,
2.320933,0xA2,,
2.321028,0xFF,,
2.321124,0xFF,,
2.321219,0x59,,
2.321315,0xFD,,
2.327531,0x04,,
2.327627,0xA1,,
2.327723,0x5A,,
2.327818,0xFF,,
2.328529,0x06,,
2.328624,0xA1,,
2.328719,0x00,,
2.328814,0x00,,
2.328909,0x58,,
2.329004,0xFF,,
2.335232,0x04,,
2.335328,0xA2,,
2.335423,0x59,,
2.335519,0xFF,,
2.336242,0x06,,
2.336338,0xA2,,
2.336433,0xFF,,
2.336529,0xFF,,
2.336624,0x59,,
2.33672,0xFD,,
2.342933,0x04,,
2.343029,0xA1,,
2.343124,0x5A,,
2.34322,0xFF,,
2.343935,0x06,,
2.344029,0xA1,,
2.344124,0x00,,
2.344219,0x00,,
2.344314,0x58,,
2.344409,0xFF,,
2.350634,0x04,,
2.35073,0xA2,,
2.350825,0x59,,
2.350921,0xFF,,
2.351642,0x06,,
2.351738,0xA2,,
2.351833,0xFF,,
2.351929,0xFF,,
2.352024,0x59,,
2.35212,0xFD,,
2.358335,0x04,,
2.35843,0xA1,,
2.358526,0x5A,,
2.358622,0xFF,,
2.359344,0x06,,
2.359438,0xA1,,
2.359533,0x00,,
2.359628,0x00,,
2.359723,0x58,,
2.359818,0xFF,,
2.366036,0x04,,
2.366131,0xA2,,
2.366227,0x59,,
2.366322,0xFF,,
2.367047,0x06,,
2.367143,0xA2,,
2.367238,0xFF,,
2.367334,0xFF,,
2.367429,0x59,,
2.367525,0xFD,,
2.373737,0x04,,
2.373832,0xA1,,
2.373928,0x5A,,
2.374023,0xFF,,
2.374738,0x06,,
2.374833,0xA1,,
2.374928,0x00,,
2.375023,0x00,,
2.375118,0x58,,
2.375212,0xFF,,
2.381437,0x04,,
2.381533,0xA2,,
2.381629,0x59,,
2.381724,0xFF,,
2.382445,0x06,,
2.38254,0xA2,,
2.382636,0xFF,,
2.382731,0xFF,,
2.382827,0x59,,
2.382923,0xFD,,
2.389138,0x04,,
2.389234,0xA1,,
2.389329,0x5A,,
2.389425,0xFF,,
2.390136,0x06,,
2.390231,0xA1,,
2.390326,0x00,,
2.390421,0x00,,
2.390516,0x58,,
2.39061,0xFF,,
2.396839,0x04,,
2.396935,0x83,,
2.39703,0x78,,
2.397126,0xFF,,
2.40454,0x04,,
2.404636,0xA1,,
2.404731,0x5A,,
2.404827,0xFF,,
2.40554,0x06,,
2.405635,0xA1,,
2.40573,0x00,,
2.405824,0x00,,
2.405919,0x58,,
2.406014,0xFF,,
2.41224,0x04,,
2.412335,0xA2,,
2.412431,0x59,,
2.412527,0xFF,,
2.413249,0x06,,
2.413344,0xA2,,
2.41344,0xFF,,
2.413535,0xFF,,
2.413631,0x59,,
2.413726,0xFD,,
2.419941,0x04,,
2.420036,0xA1,,
2.420132,0x5A,,
2.420227,0xFF,,
2.420944,0x06,,
2.421038,0xA1,,
2.421133,0x00,,
2.421228,0x00,,
2.421323,0x58,,
2.421418,0xFF,,
2.427642,0x04,,
2.427737,0xA2,,
2.427833,0x59,,
2.427928,0xFF,,
2.428649,0x06,,
2.428744,0xA2,,
2.42884,0xFF,,
2.428935,0xFF,,
2.429031,0x59,,
2.429126,0xFD,,
2.435342,0x04,,
2.435438,0xA1,,
2.435534,0x5A,,
2.435629,0xFF,,
2.436344,0x06,,
2.436439,0xA1,,
2.436533,0x00,,
2.436628,0x00,,
2.436723,0x58,,
2.436818,0xFF,,
2.443043,0x04,,
2.443139,0xA2,,
2.443234,0x59,,
2.44333,0xFF,,
2.444048,0x06,,
2.444143,0xA2,,
2.444239,0xFF,,
2.444334,0xFF,,
2.44443,0x59,,
2.444525,0xFD,,
2.450744,0x04,,
2.45084,0xA1,,
2.450935,0x5A,,
2.451031,0xFF,,
2.45175,0x06,,
2.451845,0xA1,,
2.45194,0x00,,
2.452035,0x00,,
2.45213,0x58,,
2.452225,0xFF,,
2.458445,0x04,,
2.458541,0xA2,,
2.458636,0x59,,
2.458732,0xFF,,
2.459453,0x06,,
2.459548,0xA2,,
2.459644,0xFF,,
2.459739,0xFF,,
2.459835,0x59,,
2.45993,0xFD,,
2.466146,0x04,,
2.466241,0xA1,,
2.466337,0x5A,,
2.466433,0xFF,,
2.46715,0x06,,
2.467244,0xA1,,
2.467339,0x00,,
2.467434,0x00,,
2.467529,0x58,,
2.467624,0xFF,,
2.473847,0x04,,
2.473942,0xA2,,
2.474038,0x59,,
2.474133,0xFF,,
2.474858,0x06,,
2.474953,0xA2,,
2.475049,0xFF,,
2.475144,0xFF,,
2.47524,0x59,,
2.475335,0xFD,,
2.481547,0x04,,
2.481642,0xA1,,
2.481738,0x5A,,
2.481833,0xFF,,
2.482547,0x06,,
2.482642,0xA1,,
2.482737,0x00,,
2.482832,0x00,,
2.482926,0x58,,
2.483021,0xFF,,
2.489247,0x04,,
2.489343,0xA2,,
2.489439,0x59,,
2.489534,0xFF,,
2.490258,0x06,,
2.490353,0xA2,,
2.490449,0xFF,,
2.490544,0xFF,,
2.49064,0x59,,
2.490735,0xFD,,
2.496948,0x04,,
2.497044,0xA1,,
2.497139,0x5A,,
2.497235,0xFF,,
2.497947,0x06,,
2.498042,0xA1,,
2.498137,0x00,,
2.498232,0x00,,
2.498326,0x58,,
2.498421,0xFF,,
2.504649,0x04,,
2.504745,0xA2,,
2.50484,0x59,,
2.504936,0xFF,,
2.505657,0x06,,
2.505752,0xA2,,
2.505848,0xFF,,
2.505943,0xFF,,
2.506039,0x59,,
2.506134,0xFD,,
2.51235,0x04,,
2.512446,0xA1,,
2.512541,0x5A,,
2.512637,0xFF,,
2.513352,0x06,,
2.513447,0xA1,,
2.513542,0x00,,
2.513637,0x00,,
2.513731,0x58,,
2.513826,0xFF,,
2.520051,0x04,,
2.520146,0xA2,,
2.520242,0x59,,
2.520338,0xFF,,
2.521056,0x06,,
2.521151,0xA2,,
2.521247,0xFF,,
2.521342,0xFF,,
2.521438,0x59,,
2.521533,0xFD,,
2.527752,0x04,,
2.527847,0xA1,,
2.527943,0x5A,,
2.528038,0xFF,,
2.52875,0x06,,
2.528844,0xA1,,
2.528939,0x00,,
2.529034,0x00,,
2.529129,0x58,,
2.529224,0xFF,,
2.535452,0x04,,
2.535548,0xA2,,
2.535644,0x59,,
2.535739,0xFF,,
2.536461,0x06,,
2.536556,0xA2,,
2.536652,0xFF,,
2.536747,0xFF,,
2.536843,0x59,,
2.536938,0xFD,,
2.543153,0x04,,
2.543249,0xA1,,
2.543344,0x5A,,
2.54344,0xFF,,
2.544155,0x06,,
2.54425,0xA1,,
2.544344,0x00,,
2.544439,0x00,,
2.544534,0x58,,
2.544629,0xFF,,
2.550854,0x04,,
2.55095,0xA2,,
2.551045,0x59,,
2.551141,0xFF,,
2.551859,0x06,,
2.551955,0xA2,,
2.55205,0xFF,,
2.552146,0xFF,,
2.552241,0x59,,
2.552337,0xFD,,
2.558555,0x04,,
2.558651,0xA1,,
2.558746,0x5A,,
2.558842,0xFF,,
2.559554,0x06,,
2.559649,0xA1,,
2.559743,0x00,,
2.559838,0x00,,
2.559933,0x58,,
2.560028,0xFF,,
2.566256,0x04,,
2.566351,0xA2,,
2.566447,0x59,,
2.566543,0xFF,,
2.567264,0x06,,
2.56736,0xA2,,
2.567455,0xFF,,
2.567551,0xFF,,
2.567646,0x59,,
2.567742,0xFD,,
2.573957,0x04,,
2.574052,0xA1,,
2.574148,0x5A,,
2.574243,0xFF,,
2.574959,0x06,,
2.575054,0xA1,,
2.575149,0x00,,
2.575243,0x00,,
2.575338,0x58,,
2.575433,0xFF,,
2.581658,0x04,,
2.581753,0xA2,,
2.581849,0x59,,
2.581944,0xFF,,
2.582663,0x06,,
2.582759,0xA2,,
2.582854,0xFF,,
2.58295,0xFF,,
2.583045,0x59,,
2.583141,0xFD,,
2.589358,0x04,,
2.589454,0xA1,,
2.58955,0x5A,,
2.589645,0xFF,,
2.590357,0x06,,
2.590452,0xA1,,
2.590546,0x00,,
2.590641,0x00,,
2.590736,0x58,,
2.590831,0xFF,,
2.597059,0x04,,
2.597155,0xA2,,
2.59725,0x59,,
2.597346,0xFF,,
2.598068,0x06,,
2.598164,0xA2,,
2.598259,0xFF,,
2.598355,0xFF,,
2.59845,0x59,,
2.598546,0xFD,,
2.60476,0x04,,
2.604856,0xA1,,
2.604951,0x5A,,
2.605047,0xFF,,
2.605762,0x06,,
2.605857,0xA1,,
2.605951,0x00,,
2.606046,0x00,,
2.606141,0x58,,
2.606236,0xFF,,
2.612461,0x04,,
2.612557,0xA2,,
2.612652,0x59,,
2.612748,0xFF,,
2.613467,0x06,,
2.613562,0xA2,,
2.613658,0xFF,,
2.613753,0xFF,,
2.613849,0x59,,
2.613944,0xFD,,
2.620162,0x04,,
2.620257,0xA1,,
2.620353,0x5A,,
2.620449,0xFF,,
2.62116,0x06,,
2.621255,0xA1,,
2.62135,0x00,,
2.621445,0x00,,
2.62154,0x58,,
2.621635,0xFF,,
2.627862,0x04,,
2.627957,0xA2,,
2.628053,0x59,,
2.628148,0xFF,,
2.628872,0x06,,
2.628967,0xA2,,
2.629063,0xFF,,
2.629158,0xFF,,
2.629254,0x59,,
2.629349,0xFD,,
2.635563,0x04,,
2.635658,0xA1,,
2.635754,0x5A,,
2.635849,0xFF,,
2.636566,0x06,,
2.636661,0xA1,,
2.636755,0x00,,
2.63685,0x00,,
2.636945,0x58,,
2.63704,0xFF,,
2.643263,0x04,,
2.643359,0xA2,,
2.643455,0x59,,
2.64355,0xFF,,
2.644271,0x06,,
2.644366,0xA2,,
2.644462,0xFF,,
2.644557,0xFF,,
2.644653,0x59,,
2.644748,0xFD,,
2.650964,0x04,,
2.65106,0xA1,,
2.651155,0x5A,,
2.651251,0xFF,,
2.651967,0x06,,
2.652061,0xA1,,
2.652156,0x00,,
2.652251,0x00,,
2.652346,0x58,,
2.652441,0xFF,,
2.658665,0x04,,
2.658761,0xA2,,
2.658856,0x59,,
2.658952,0xFF,,
2.65967,0x06,,
2.659765,0xA2,,
2.659861,0xFF,,
2.659956,0xFF,,
2.660052,0x59,,
2.660147,0xFD,,
2.666366,0x04,,
2.666462,0xA1,,
2.666557,0x5A,,
2.666653,0xFF,,
2.667364,0x06,,
2.667459,0xA1,,
2.667554,0x00,,
2.667649,0x00,,
2.667744,0x58,,
2.667838,0xFF,,
2.674067,0x04,,
2.674162,0xA2,,
2.674258,0x59,,
2.674354,0xFF,,
2.675082,0x06,,
2.675177,0xA2,,
2.675273,0xFF,,
2.675368,0xFF,,
2.675464,0x59,,
2.675559,0xFD,,
2.681768,0x04,,
2.681863,0xA1,,
2.681959,0x5A,,
2.682054,0xFF,,
2.682776,0x06,,
2.682871,0xA1,,
2.682966,0x00,,
2.683061,0x00,,
2.683156,0x58,,
2.683251,0xFF,,
2.689469,0x04,,
2.689564,0xA2,,
2.68966,0x59,,
2.689755,0xFF,,
2.690475,0x06,,
2.69057,0xA2,,
2.690666,0xFF,,
2.690761,0xFF,,
2.690857,0x59,,
2.690952,0xFD,,
2.697169,0x04,,
2.697265,0xA1,,
2.697361,0x5A,,
2.697456,0xFF,,
2.698171,0x06,,
2.698266,0xA1,,
2.698361,0x00,,
2.698456,0x00,,
2.69855,0x58,,
2.698645,0xFF,,
2.70487,0x04,,
2.704966,0xA2,,
2.705061,0x59,,
2.705157,0xFF,,
2.70588,0x06,,
2.705975,0xA2,,
2.706071,0xFF,,
2.706166,0xFF,,
2.706262,0x59,,
2.706357,0xFD,,
2.712571,0x04,,
2.712667,0xA1,,
2.712762,0x5A,,
2.712858,0xFF,,
2.713578,0x06,,
2.713672,0xA1,,
2.713767,0x00,,
2.713862,0x00,,
2.713957,0x58,,
2.714052,0xFF,,
2.720272,0x04,,
2.720368,0xA2,,
2.720463,0x59,,
2.720559,0xFF,,
2.721277,0x06,,
2.721373,0xA2,,
2.721468,0xFF,,
2.721564,0xFF,,
2.72166,0x59,,
2.721755,0xFD,,
2.727973,0x04,,
2.728068,0xA1,,
2.728164,0x5A,,
2.72826,0xFF,,
2.728977,0x06,,
2.729072,0xA1,,
2.729167,0x00,,
2.729261,0x00,,
2.729356,0x58,,
2.729451,0xFF,,
2.735674,0x04,,
2.735769,0xA2,,
2.735865,0x59,,
2.73596,0xFF,,
2.736685,0x06,,
2.73678,0xA2,,
2.736876,0xFF,,
2.736972,0xFF,,
2.737067,0x59,,
2.737163,0xFD,,
2.743375,0x04,,
2.74347,0xA1,,
2.743566,0x5A,,
2.743661,0xFF,,
2.744377,0x06,,
2.744472,0xA1,,
2.744567,0x00,,
2.744662,0x00,,
2.744757,0x58,,
2.744852,0xFF,,
2.751075,0x04,,
2.751171,0xA2,,
2.751267,0x59,,
2.751362,0xFF,,
2.752084,0x06,,
2.75218,0xA2,,
2.752275,0xFF,,
2.752371,0xFF,,
2.752466,0x59,,
2.752562,0xFD,,
2.758776,0x04,,
2.758872,0xA1,,
2.758967,0x5A,,
2.759063,0xFF,,
2.759778,0x06,,
2.759873,0xA1,,
2.759968,0x00,,
2.760063,0x00,,
2.760158,0x58,,
2.760253,0xFF,,
2.766477,0x04,,
2.766573,0xA2,,
2.766668,0x59,,
2.766764,0xFF,,
2.767483,0x06,,
2.767579,0xA2,,
2.767674,0xFF,,
2.76777,0xFF,,
2.767865,0x59,,
2.767961,0xFD,,
2.774178,0x04,,
2.774274,0xA1,,
2.774369,0x5A,,
2.774465,0xFF,,
2.775177,0x06,,
2.775271,0xA1,,
2.775366,0x00,,
2.775461,0x00,,
2.775556,0x58,,
2.775651,0xFF,,
2.781879,0x04,,
2.781974,0xA2,,
2.78207,0x59,,
2.782166,0xFF,,
2.782888,0x06,,
2.782984,0xA2,,
2.783079,0xFF,,
2.783175,0xFF,,
2.78327,0x59,,
2.783366,0xFD,,
2.789579,0x04,,
2.789674,0xA1,,
2.78977,0x5A,,
2.789865,0xFF,,
2.790585,0x06,,
2.79068,0xA1,,
2.790775,0x00,,
2.79087,0x00,,
2.790964,0x58,,
2.791059,0xFF,,
2.797281,0x04,,
2.797376,0xA2,,
2.797472,0x59,,
2.797567,0xFF,,
2.798293,0x06,,
2.798388,0xA2,,
2.798484,0xFF,,
2.798579,0xFF,,
2.798675,0x59,,
2.79877,0xFD,,
2.804979,0x04,,
2.805075,0xA1,,
2.805171,0x5A,,
2.805266,0xFF,,
2.81268,0x04,,
2.812776,0xA1,,
2.812871,0x5A,,
2.812967,0xFF,,
2.813682,0x06,,
2.813777,0xA1,,
2.813872,0x00,,
2.813967,0x00,,
2.814061,0x58,,
2.814156,0xFF,,
2.820381,0x04,,
2.820477,0xA2,,
2.820572,0x59,,
2.820668,0xFF,,
2.821391,0x06,,
2.821486,0xA2,,
2.821582,0xFF,,
2.821677,0xFF,,
2.821773,0x59,,
2.821868,0xFD,,
2.828082,0x04,,
2.828178,0xA1,,
2.828273,0x5A,,
2.828369,0xFF,,
2.82908,0x06,,
2.829175,0xA1,,
2.82927,0x00,,
2.829364,0x00,,
2.829459,0x58,,
2.829554,0xFF,,
2.835783,0x04,,
2.835878,0xA2,,
2.835974,0x59,,
2.83607,0xFF,,
2.83679,0x06,,
2.836885,0xA2,,
2.836981,0xFF,,
2.837076,0xFF,,
2.837172,0x59,,
